index,osmid_original,y,x,lon,lat,street_count
47062,152377990,3349979.957897599,618599.3005346163,-97.7669494,30.2757064,3
47063,9344134623,3350123.5583821307,618361.9342922621,-97.7694006,30.2770252,3
47064,152378009,3343259.256596493,620153.0176537598,-97.7515658,30.2149183,3
47065,152378051,3343299.7774727326,620035.5863647822,-97.7527811,30.2152955,3
47066,152453257,3343326.989971835,620186.3802697349,-97.7512115,30.2155261,4
47067,152452961,3343080.409491813,619922.4734784736,-97.7539811,30.2133275,3
47068,152378206,3345129.3103585327,626750.0154864048,-97.6828105,30.2311191,4
47069,6902837194,3345078.5191899333,626680.7456946855,-97.6835363,30.2306681,3
47070,9676251975,3345171.0638669906,626735.6145629766,-97.6829551,30.2314973,3
47071,152492146,3345338.187744158,626947.7528471508,-97.6807309,30.2329829,3
47072,152485141,3345082.1144692586,626769.1957425985,-97.6826169,30.2306913,3
47073,152378256,3340987.540125145,618620.6446715834,-97.76774,30.194573,3
47074,4346157472,3340605.1555577796,618358.3520492419,-97.7705071,30.1911486,4
47075,152378266,3341145.0502578267,618760.8669536617,-97.7662659,30.1959804,3
47076,152384592,3340342.4394908394,618224.8260152454,-97.7719233,30.1887913,3
47077,152378570,3347451.6781928623,626957.7649496737,-97.6803721,30.2520495,3
47078,1802373980,3347473.8592119305,626991.3222038281,-97.6800207,30.2522461,3
47079,1517396716,3347443.454587117,627008.4478322798,-97.6798464,30.25197,3
47080,152387205,3347562.598215314,619867.5149125175,-97.7540421,30.2537719,3
47082,152378957,3351260.0877883527,628307.3388771223,-97.6658829,30.2862661,3
47084,152379224,3347999.482418821,621476.0601620285,-97.7372751,30.2575534,3
47086,152686536,3351891.30230457,619167.3062611432,-97.7608284,30.292895,3
47087,152379822,3351463.474613478,619054.4689614574,-97.76205,30.2890462,3
47088,152379472,3351189.267869242,622710.4072100505,-97.7240747,30.2862073,3
47089,152380192,3351285.260629044,622516.2989060871,-97.7260814,30.287093,3
47090,152379482,3351213.7179173958,622750.735830778,-97.7236526,30.2864238,3
47092,152379486,3351251.137564919,622669.8113424807,-97.7244895,30.2867696,3
47094,152424971,3348288.7254430125,619696.535419961,-97.7557364,30.26034,3
47095,152456332,3348459.221322347,619518.5262870033,-97.7575671,30.2618958,3
47096,152379808,3351303.228287446,618923.6259711958,-97.7634284,30.2876133,3
47098,152379829,3351290.7301335377,619006.4766472622,-97.7625685,30.2874924,3
47100,152399993,3351333.5085761724,619090.3986560844,-97.7616912,30.2878701,4
47101,152399982,3351064.0691238195,618969.2373687278,-97.7629813,30.2854511,3
47102,3325656662,3349227.850133431,617743.93013393,-97.775925,30.2690042,3
47103,152380002,3349230.070211274,617849.1583696328,-97.774831,30.269014,3
47105,385598673,3349259.573429166,617756.4130189044,-97.7757917,30.2692892,3
47107,152380203,3351284.8437626967,622634.2359041881,-97.7248554,30.2870773,3
47108,152607125,3351195.108163507,622584.9340325897,-97.7253784,30.2862727,3
47110,152436904,3341394.168491101,619004.1777259049,-97.7637107,30.1982042,5
47111,152518144,3341470.35694839,618908.0554707354,-97.7647005,30.198901,3
47112,152380785,3350386.2262783097,622259.2604406053,-97.7288581,30.2790079,4
47113,1475606648,3350793.386442186,622419.5960657338,-97.727144,30.2826651,3
47114,152380805,3348650.4751861203,621686.3048096431,-97.7350148,30.2634056,3
47115,152380834,3348675.9067099146,621603.0553775537,-97.7358771,30.2636434,3
47116,152447319,3348693.4093030607,621704.7621424235,-97.734818,30.2637911,3
47117,152496900,3348614.08725279,621583.7396185478,-97.736085,30.2630876,3
47118,152380946,3351844.720843056,619380.8285663691,-97.7586138,30.2924537,3
47120,152380959,3351901.180353307,619338.0532011457,-97.7590521,30.2929673,3
47121,152521579,3352096.766154767,619418.0668329792,-97.758198,30.294724,3
47122,152381070,3348795.9122482813,617086.2573652116,-97.782809,30.2651709,3
47125,6685030342,3349201.23059437,621767.2939298585,-97.7341093,30.2683664,3
47126,1759328741,3348731.459528937,621657.8572595409,-97.7353011,30.2641391,3
47129,152401915,3348959.0512106526,621572.5723179769,-97.7361612,30.266201,4
47130,152382377,3348900.5102058495,621764.2162607979,-97.7341761,30.2656536,5
47131,152381404,3340699.0805496085,618526.8073852961,-97.768747,30.1919796,3
47132,152675059,3341139.9800175223,618784.9630057979,-97.7660162,30.1959323,3
47133,152436674,3340903.136702626,618670.7482856748,-97.7672291,30.1938066,3
47134,152673260,3345060.900530181,615938.2871234439,-97.795152,30.231583,3
47135,1767320404,3345054.494643694,616199.7067267094,-97.7924365,30.2315002,3
47136,152718239,3342848.053631968,619467.3414858852,-97.7587354,30.211276,3
47137,152452987,3342339.0308550126,619538.4507297309,-97.7580544,30.2066765,3
47138,9879591860,3346247.823573522,621566.0427411394,-97.7365422,30.2417408,3
47140,152401928,3348880.9373004474,621823.0475174035,-97.7335669,30.2654711,4
47141,152382572,3337094.8137175525,617292.3632729406,-97.781968,30.1595805,3
47142,152382575,3337006.353595605,617317.0789067468,-97.7817212,30.15878,3
47143,365534130,3337228.8519458165,617237.7662852455,-97.78252,30.1607951,3
47144,152624927,3337071.1334146047,617096.5959271677,-97.7840032,30.1593857,3
47145,1990083861,3337016.2707178146,617400.8252815751,-97.7808506,30.1588614,3
47146,1831233047,3345401.5805558064,615950.982647513,-97.7949826,30.2346555,3
47147,152383617,3345393.5086988127,615853.3446439016,-97.795998,30.234592,4
47148,152383011,3345795.463322883,621388.9706478823,-97.7384343,30.2376773,3
47150,1399533389,3347547.6345434664,625838.3528280858,-97.6919935,30.2530319,3
47151,152383591,3345324.0988004277,621095.7916592102,-97.7415348,30.2334539,3
47152,7518507447,3344972.4650526103,620893.4130535976,-97.7436779,30.2303016,3
47153,7518507455,3344433.937103029,620652.5683813278,-97.7462419,30.2254669,3
47154,152383640,3348959.7227454204,619708.8176786201,-97.7555324,30.2663926,3
47156,1402993259,3348917.479700608,619902.8111276083,-97.7535209,30.2659923,3
47159,471726853,3349110.8845346547,619691.586079373,-97.7556943,30.2677581,3
47160,152383865,3348051.360178319,639053.532441636,-97.5545988,30.2561327,3
47161,5572801324,3348550.6151757003,638256.8199170592,-97.5628125,30.2607278,3
47162,152441477,3347436.5277172704,638619.9857498436,-97.5591851,30.2506357,3
47163,152676353,3350026.2847714494,622037.1895491467,-97.7312083,30.2757829,3
47164,152384347,3336933.6612185785,617410.8681945605,-97.7807555,30.1581151,3
47165,1990096176,3336968.636119084,617076.1527466911,-97.7842268,30.1584629,3
47166,365534054,3336949.4248632584,617501.2753940923,-97.7798151,30.1582486,4
47167,152384417,3347718.418605388,636701.1863950108,-97.5790873,30.2533966,4
47168,152526646,3347611.146914802,636639.5332870272,-97.5797419,30.2524358,3
47169,152387957,3347597.4732125765,636926.2460447141,-97.5767643,30.2522801,4
47170,152508232,3347890.5980041544,636560.203752052,-97.58053,30.2549658,3
47171,152384420,3347792.6344343033,636742.3021163746,-97.5786504,30.2540615,4
47172,152384422,3347868.2516281297,636781.119079739,-97.5782372,30.2547393,4
47173,152384423,3347945.9415662736,636824.3457339827,-97.5777779,30.2554353,3
47174,2337822227,3348044.7318677087,636640.2178882858,-97.5796785,30.2563473,3
47175,2337822241,3347986.698163267,636931.3815863774,-97.5766603,30.2557909,3
47177,9129400217,3338646.904446686,617278.697973086,-97.7819377,30.1735853,3
47178,152384746,3337251.7202335866,616633.3969043832,-97.7887925,30.1610595,3
47179,152436735,3337766.346473372,616942.2332683773,-97.785529,30.165673,3
47180,152384916,3346395.4703705544,621610.7399221538,-97.7360607,30.2430684,3
47181,152436812,3346171.561803993,621482.7977827195,-97.737416,30.2410611,4
47182,152384929,3345691.430480657,621255.030414636,-97.739838,30.2367521,3
47183,7416032537,3345403.345309198,621103.5096396937,-97.7414455,30.2341681,3
47184,152453744,3345762.4549123216,621127.7834436307,-97.741152,30.2374056,3
47185,152384969,3349221.527765028,621859.0258833633,-97.7331535,30.2685403,3
47186,4346024307,3349492.4215689856,621907.8431498343,-97.7326147,30.2709794,3
47187,152495578,3349421.481788343,621921.5551322643,-97.7324804,30.270338,4
47188,152385042,3346846.087380828,621732.3243727458,-97.7347452,30.2471217,3
47189,152385060,3346901.6777578453,621791.4845266754,-97.734124,30.2476173,3
47191,152385225,3346032.4039071803,618445.1469225602,-97.7689961,30.240106,4
47192,152385229,3345956.209898267,618411.9899904896,-97.7693492,30.2394218,3
47193,152465000,3345913.7677012435,618491.6530351865,-97.7685262,30.2390311,3
47194,3232084686,3346116.650870399,618485.0008479288,-97.7685725,30.2408622,3
47195,152385230,3345871.0197915575,618376.1100873682,-97.7697316,30.2386567,4
47196,152385233,3345694.5169068873,618290.5657775814,-97.7706403,30.2370726,3
47197,152465003,3345834.2505399957,618452.5459334112,-97.7689415,30.2383175,3
47198,152385236,3345647.9305840307,618267.8849393963,-97.7708812,30.2366545,3
47199,152435001,3345608.1473154924,618343.4401973389,-97.7701006,30.2362882,4
47200,1439413664,3345685.0678695235,618172.0329574815,-97.771873,30.2369989,3
47201,152385264,3345805.4775615623,622016.4920522985,-97.7319128,30.2377047,3
47202,152385270,3345646.1138684405,621915.1259186212,-97.7329845,30.2362771,3
47203,152621308,3345792.102071878,622083.3456473817,-97.7312197,30.2375773,3
47204,152621304,3345855.2653033226,621911.9302644946,-97.7329935,30.2381644,4
47205,152436460,3345697.3220697436,622216.3308458499,-97.7298489,30.2367088,3
47206,152385695,3349168.466960356,615863.4987293564,-97.795477,30.2686497,3
47207,152404822,3349129.3349794424,615765.5883640357,-97.796499,30.268306,3
47208,152533631,3349126.689827999,615901.9438745029,-97.795082,30.2682691,3
47209,152385731,3344403.6974971313,617608.8873287087,-97.7778675,30.2254928,3
47210,152385734,3344281.4214839195,617542.7760005064,-97.778568,30.224396,4
47211,152490558,3344461.6679231166,617501.7445117182,-97.7789742,30.2260262,3
47212,152490560,3344339.312313321,617435.3830067412,-97.7796773,30.2249287,4
47213,152385736,3344052.3847259367,617417.4763524914,-97.7798953,30.2223417,4
47214,152604980,3344233.651144428,617636.7593707624,-97.7775969,30.2239559,3
47215,152490563,3344110.594133532,617310.7330163049,-97.7809978,30.2228772,4
47216,152539316,3343992.438598471,617529.6104942567,-97.778737,30.22179,4
47217,152385741,3343815.4828115245,617293.4490843574,-97.7812102,30.2202163,4
47218,152419425,3343755.3383568013,617403.748462029,-97.780071,30.219663,4
47219,152643119,3343778.567794916,617128.1682552866,-97.7829314,30.2198992,3
47220,152416830,3343961.639232712,617248.5308969977,-97.7816606,30.2215393,3
47221,152385755,3351147.8157559265,630179.4354875388,-97.6464356,30.2850534,3
47222,152509331,3351214.264331966,630145.7442390587,-97.6467776,30.2856565,4
47223,6315675603,3351071.3913349877,630188.9462916618,-97.6463462,30.2843629,4
47224,152385877,3350573.553168912,626523.5441062894,-97.684509,30.28026,3
47225,152385887,3350686.735476343,626538.0199652001,-97.6843449,30.2812796,3
47226,152427080,3350474.4232888822,626681.0777055974,-97.6828834,30.2793492,3
47227,152427076,3350639.6433371548,626394.7746391596,-97.6858396,30.2808697,3
47228,152389647,3350742.6800415837,626647.2992725434,-97.6832022,30.2817729,3
47229,152598183,3350736.380739968,626445.064622951,-97.6853052,30.2817372,4
47230,152564488,3329342.6371564693,621930.8129822249,-97.7347015,30.0891827,3
47231,152386092,3329547.6732714837,622623.3696513206,-97.7274925,30.0909632,3
47232,152447916,3329835.1813162374,622156.4696850416,-97.7323036,30.093604,3
47233,1897031136,3329309.4082460213,623843.6269915152,-97.7148599,30.0886903,3
47234,152386132,3329867.5856944616,625859.8139358623,-97.693876,30.09352,3
47235,1612889402,3329600.304524841,625873.9151372518,-97.6937614,30.0911071,3
47236,152601214,3331371.062013261,625768.1385793313,-97.6946489,30.107094,3
47237,152386195,3337069.71962333,621465.9575988386,-97.7386385,30.1589447,3
47238,152386198,3336836.6986947926,621349.0514268451,-97.739879,30.156854,3
47239,152490728,3337105.9366422505,621395.3709731015,-97.7393672,30.1592785,3
47240,152500506,3337033.518174204,621535.9088410677,-97.7379164,30.1586111,3
47241,152490731,3336874.0875234297,621277.1120020439,-97.7406216,30.1571985,3
47242,152500508,3336799.736704507,621417.451718928,-97.7391731,30.1565137,3
47243,152386285,3347161.0818920434,625899.6139695169,-97.6914031,30.2495381,3
47244,5991348999,3346776.3633285845,625924.7024248318,-97.6911884,30.2460646,3
47245,152386293,3347556.043095365,625791.7206480742,-97.6924771,30.2531126,5
47246,1399533428,3347656.713463679,625776.6679024847,-97.6926215,30.2540224,4
47247,152386296,3347783.2660498274,625758.7870771663,-97.6927922,30.255166,4
47248,152398544,3347926.1452439236,625492.8463813942,-97.6955389,30.2564826,3
47249,1802368105,3348197.8937451174,625683.8645866931,-97.6935213,30.2589145,3
47250,152386302,3348245.681595431,625670.7200587278,-97.6936522,30.259347,4
47251,152398550,3348296.808554072,625698.3251672925,-97.6933592,30.2598054,4
47252,152386304,3348325.7903400995,625648.8523335955,-97.6938699,30.260072,4
47253,1802368106,3348207.8992992137,625648.840494923,-97.6938841,30.2590084,3
47254,12148436312,3348365.763225486,625637.5779348569,-97.6939823,30.2604338,3
47256,152386315,3348937.7383381934,625484.11488102,-97.695509,30.26561,4
47257,152386316,3349130.9805619386,625430.1342969894,-97.696047,30.267359,3
47258,3416615223,3348896.6297194823,625493.9869123341,-97.6954113,30.2652381,3
47259,152500167,3349140.930766346,625592.0429423902,-97.694363,30.267432,3
47261,152467412,3348942.000621288,625355.157413509,-97.6968488,30.2656618,4
47263,152500164,3349249.524591215,625311.1742433967,-97.6972693,30.2684408,4
47265,152386321,3349375.790106619,625362.9411446311,-97.6967162,30.2695746,3
47266,3416615251,3349410.203852405,625354.022229816,-97.6968048,30.269886,3
47267,152386323,3349820.8163096006,625242.850756663,-97.6979114,30.273602,4
47268,152433529,3349847.1344781388,625543.7053221139,-97.6947811,30.2738083,3
47269,152433524,3349796.5768095483,625123.9471070784,-97.6991502,30.2733956,3
47270,152710279,3350211.877491181,625162.6669329084,-97.6986983,30.2771384,3
47271,10097084720,3350268.858868834,624959.0742547036,-97.7008078,30.2776735,3
47272,10097049013,3350310.7744158767,624930.5519364724,-97.7010993,30.2780546,3
47273,152451896,3350428.4002016755,624943.2333695114,-97.7009535,30.2791145,3
47274,152386353,3350649.9216319136,624736.0457261235,-97.7030809,30.2811344,3
47275,152451900,3350513.141153446,624926.9877728894,-97.7011123,30.2798807,3
47276,152502357,3350661.51027359,624796.7306443721,-97.7024487,30.2812327,3
47277,152386355,3350805.556173714,624646.8827203746,-97.7039893,30.2825477,4
47278,152567169,3350775.77202249,624493.1802944015,-97.7055906,30.2822948,3
47279,152386357,3350879.0512716766,624605.737575824,-97.7044083,30.283215,3
47280,152451909,3350845.596284581,624862.7553121794,-97.7017405,30.2828867,4
47281,152464683,3350898.588086397,624367.0036767772,-97.7068877,30.2834158,3
47282,152386360,3350953.534202578,624562.7539661527,-97.7048463,30.2838914,3
47283,152386362,3351027.532721629,624520.0457927804,-97.7052815,30.2845634,3
47284,152386365,3351067.747469512,624496.837175685,-97.705518,30.2849286,3
47285,152439579,3350974.1075253235,624347.8186194323,-97.7070782,30.2840991,3
47286,7611757231,3351100.85962558,624477.7209926745,-97.7057128,30.2852293,3
47287,152441658,3351246.649845245,624557.5169495685,-97.704866,30.2865364,3
47290,3385283565,3351227.385934131,624452.509742399,-97.7059599,30.2863734,3
47292,152653994,3351397.102840392,624495.0172778108,-97.7054979,30.2879002,3
47295,8850901082,3351520.790074665,624595.0898099535,-97.7044429,30.2890058,3
47297,1837090520,3352088.310631743,624327.7289504651,-97.7071552,30.2941534,3
47298,152386754,3352463.792785376,624151.0264941787,-97.7089479,30.2975591,3
47299,152386719,3351273.150126073,624378.3520547654,-97.7067254,30.2867939,4
47300,2667107963,3351206.662826217,624353.598310562,-97.7069906,30.2861966,3
47301,152386971,3346872.079619488,626000.221769755,-97.6903922,30.2469203,3
47302,8205976571,3346925.765971576,625984.3698798326,-97.6905505,30.2474063,3
47303,152386990,3347188.503300086,625909.1812751311,-97.6913004,30.2497845,3
47304,152401897,3347309.2624640507,625773.099273545,-97.6927001,30.2508881,3
47305,152601495,3347516.230934456,619947.0811458264,-97.7532205,30.2533457,3
47306,152387219,3347128.524619715,619641.0451189389,-97.756445,30.249878,3
47307,152542239,3347214.711431721,619419.7810742259,-97.7587346,30.2506774,4
47309,152387224,3346999.37114741,619608.199943869,-97.756801,30.248716,3
47311,152387234,3346702.609350543,619457.7718467816,-97.7583979,30.2460534,4
47312,152654319,3346750.9264158863,619320.8752779295,-97.759815,30.2465028,4
47313,152387235,3346575.4300631266,619389.4204702344,-97.7591226,30.2449127,4
47316,152387236,3346447.175775015,619319.0005224104,-97.7598689,30.2437625,4
47317,152485682,3346623.376702881,619250.9966355623,-97.7605556,30.2453589,4
47318,152485665,3346529.5754132387,619525.3976754382,-97.7577148,30.2444856,4
47319,152406817,3346494.449637562,619181.8145662417,-97.7612891,30.2442025,3
47320,152387240,3346309.3079390163,619255.2949614984,-97.7605465,30.2425249,4
47321,152406814,3346398.205295439,619454.9455965896,-97.7584618,30.2433073,3
47322,152460099,3346337.3753402904,619173.1704136912,-97.7613967,30.2427862,4
47323,152460097,3346265.4750012415,619345.09823178,-97.7596183,30.2421206,4
47324,152387265,3343977.757342663,617978.5073388743,-97.774075,30.221614,3
47325,152387272,3343623.6101111197,617829.194840651,-97.7756658,30.2184333,4
47326,152508412,3344028.0626276936,617885.5131999226,-97.7750355,30.2220769,3
47327,152508409,3343917.7183456584,618090.762104438,-97.7729155,30.2210614,4
47328,152387273,3343390.3234339366,617706.816580746,-97.7769632,30.2163404,3
47329,152416873,3343660.4540748256,617749.9829032192,-97.7764846,30.2187734,3
47330,152416871,3343579.3853971637,617912.5681271814,-97.7748046,30.2180262,4
47331,152419808,3343421.0932219694,617621.2962990438,-97.7778482,30.2166263,3
47332,152419805,3343363.947658112,617797.8828397024,-97.7760201,30.2160936,3
47333,152387281,3346017.3160528177,619113.8414817604,-97.7620494,30.2399044,3
47334,152618351,3346045.8652961855,619032.0949128438,-97.7628956,30.24017,3
47335,152387283,3345856.825438822,619027.5103384256,-97.7629646,30.2384649,4
47336,152601531,3345990.0878759082,619194.7079795245,-97.7612122,30.2396508,3
47337,152634268,3345887.5895521156,618946.547187676,-97.7638024,30.2387504,4
47338,152601537,3345826.719304366,619106.7537559469,-97.7621446,30.2381855,4
47339,152387296,3345266.9107266106,618504.2566047024,-97.768468,30.2331938,4
47340,152492253,3345322.3897722852,618401.2340574953,-97.7695322,30.2337044,3
47341,152492249,3345138.489651596,618743.2175686122,-97.7659996,30.2320118,3
47342,152387299,3345137.8034228804,618434.2789395786,-97.7692096,30.2320358,3
47343,152387300,3345097.9577575736,618412.8045748757,-97.7694372,30.2316784,3
47344,152456439,3345125.567194282,618327.6949701876,-97.7703184,30.2319358,3
47345,152387302,3344978.2394086597,618351.058114406,-97.7700922,30.2306043,4
47346,152489609,3345039.509486405,618238.125316953,-97.7712587,30.2311681,3
47347,152601558,3344850.4061935917,618588.3325204626,-97.7676413,30.2294278,3
47348,1965490634,3344728.9722000724,618214.1731213189,-97.7715424,30.2283687,3
47349,152387307,3344684.0794238676,618182.0102234251,-97.7718816,30.2279668,3
47350,152387362,3347928.868271898,622787.446589881,-97.7236545,30.2567842,3
47351,152414808,3347916.9775140723,622817.2743400846,-97.7233459,30.2566739,3
47352,152387365,3348029.0934233516,622826.2629487962,-97.7232394,30.2576845,4
47353,152414805,3347965.1191629223,622692.1935612294,-97.7246402,30.2571209,4
47354,152392009,3347991.737979478,622920.7682025675,-97.7222616,30.2573379,4
47355,152387367,3348127.8894751016,622864.142023946,-97.7228342,30.258572,3
47356,152444384,3348065.4030784382,622732.3281967498,-97.7242114,30.2580216,4
47357,152392012,3348091.012227687,622958.7566800127,-97.7218552,30.2582297,3
47358,152444386,3348165.187946373,622770.4470302194,-97.7238036,30.258918,4
47359,152387377,3334235.351494207,633281.7654083698,-97.616323,30.1321371,3
47360,152387446,3334300.460367709,633318.3105039317,-97.6159355,30.1327205,3
47361,152501529,3334145.1014538268,633444.2341354263,-97.6146481,30.1313051,4
47362,152387386,3334213.790418834,633176.4197848412,-97.6174191,30.1319541,3
47363,152387387,3334151.437199929,633134.8975036137,-97.6178579,30.1313961,3
47364,152501533,3334078.4715989167,633406.6092650635,-97.615047,30.1307081,4
47365,152387389,3334039.8321785447,633113.1349705935,-97.6180978,30.1303916,3
47366,152501535,3334012.348678942,633369.6425860763,-97.615439,30.1301156,3
47367,152387390,3333872.0772852055,633291.9703852107,-97.6162628,30.1288586,3
47368,152501537,3333945.2325567263,633333.0247191311,-97.6158275,30.1295141,4
47369,152387391,3333829.286939812,633338.1694177502,-97.6157887,30.1284675,3
47370,152387401,3333721.926101175,633588.4655494725,-97.6132045,30.1274715,3
47371,152387409,3333788.0354572274,633624.2567104357,-97.6128247,30.128064,3
47372,152387412,3333920.8030491364,633699.010593339,-97.6120321,30.1292536,3
47373,152387414,3333987.756335203,633735.8018036686,-97.6116418,30.1298536,3
47374,152387415,3334054.058875288,633773.7566646051,-97.6112395,30.1304476,3
47375,152451094,3334211.713210629,633480.3557218548,-97.6142648,30.1319021,4
47376,152387421,3334135.565780609,633790.4833441544,-97.6110556,30.1311811,3
47377,152501527,3334278.16904852,633517.3169718094,-97.6138728,30.1324976,4
47378,152387424,3334224.076576249,633795.2543794508,-97.6109949,30.1319791,3
47379,152387435,3334412.5852840804,633591.8749509224,-97.613082,30.1337021,4
47380,152501525,3334345.2898750906,633554.2600437108,-97.6134809,30.1330991,4
47381,152420241,3334483.0515832724,633630.4528257436,-97.6126727,30.1343336,3
47382,152387440,3334433.737847112,633392.3160430352,-97.6151506,30.1339148,3
47383,152387443,3334367.221187336,633355.7889412385,-97.6155381,30.1333187,3
47384,152387580,3351009.9185203826,618238.7004863387,-97.7705819,30.2850341,3
47385,152539907,3350957.586432757,618210.5627006269,-97.7708803,30.2845647,3
47386,152744458,3350914.912216619,618418.2069986337,-97.7687265,30.2841594,4
47390,152387598,3340839.9374161484,619635.6764066188,-97.7572144,30.1931418,4
47391,152747269,3340802.838779483,619717.8161863184,-97.7563655,30.192799,3
47392,152747263,3340885.475176972,619572.1818051611,-97.7578687,30.1935589,3
47393,152387622,3340562.6118591293,619699.7566809637,-97.7565803,30.1906334,3
47394,152538348,3340502.2644430688,619640.1595401156,-97.7572061,30.1900948,3
47395,152387624,3340437.058219765,619814.735764285,-97.7554004,30.1894893,3
47396,152387627,3340409.2273679753,619847.2381831,-97.755066,30.189235,3
47397,152747295,3340497.8309685453,619878.6798583579,-97.7547294,30.1900313,4
47398,152387633,3340343.574247487,619911.7654074103,-97.7544033,30.1886363,3
47399,152387636,3340276.6042679907,619980.5059743362,-97.753697,30.1880253,3
47400,152387640,3340144.525288422,620149.1477699431,-97.7519606,30.186817,3
47401,152387642,3340099.1961607947,620234.4275517284,-97.7510801,30.1863996,4
47402,152634351,3340207.8534710533,620183.137305437,-97.7516004,30.187385,3
47403,152403999,3340006.956491081,620181.785498443,-97.7516373,30.1855726,3
47404,152700675,3340322.596609009,620346.2338540149,-97.7498935,30.1884041,3
47405,152387644,3340055.244475004,620289.6118607826,-97.750512,30.1859976,3
47406,152466961,3340313.7999798995,620434.4339762678,-97.7489785,30.188316,3
47407,152387646,3340007.7039103904,620364.171176209,-97.7497431,30.1855613,3
47408,152393139,3340275.4739005524,620507.2348697877,-97.7482268,30.187963,3
47409,152387648,3339974.6946873204,620454.8833082257,-97.7488048,30.1852545,4
47410,152404006,3339886.259534507,620448.025927049,-97.7488861,30.1844573,4
47411,152615793,3340163.122618259,620540.9766425159,-97.7478892,30.186946,3
47412,152387654,3339964.9690341144,620614.7853783644,-97.7471453,30.1851509,3
47413,152567402,3339928.1298001995,620750.0757476622,-97.7457445,30.1848051,3
47414,152387656,3339986.093303906,620680.1562060612,-97.746464,30.185335,3
47415,152558305,3340063.374744265,620642.3496742272,-97.7468478,30.186036,3
47418,152387690,3351411.093312498,623851.6671187155,-97.7121844,30.2880924,3
47419,152387694,3351482.713173887,623769.0248716739,-97.7130351,30.288747,3
47420,152490938,3351129.217157681,623955.5884577563,-97.7111373,30.2855387,3
47421,152611801,3351112.0220129653,623861.4451867451,-97.712118,30.2853932,3
47422,152534595,3351094.8704494513,623769.1192556834,-97.7130798,30.2852479,3
47423,152538854,3351522.175355861,623668.4715195384,-97.7140758,30.2891133,3
47424,152387739,3351641.6316140746,623616.8308473243,-97.7145986,30.2901963,3
47425,152387741,3351919.937637909,623520.4078501388,-97.7155683,30.292717,3
47426,152595633,3351737.3814454884,623669.1995866296,-97.7140429,30.2910548,3
47427,152595618,3351571.223575637,623576.5061356511,-97.7150261,30.2895652,4
47428,152458400,3351981.583262742,623436.7108245739,-97.7164312,30.2932817,3
47429,152726177,3351863.854430195,623621.520276574,-97.7145237,30.2922007,3
47430,152387791,3351681.7193357744,618741.1160368028,-97.765283,30.291046,3
47431,152387794,3351767.6051743305,618770.3849508379,-97.764969,30.291818,4
47432,152554783,3351706.409479971,618769.2228496503,-97.764988,30.291266,3
47434,152387797,3351858.302655357,618803.8332144922,-97.764611,30.292633,3
47435,152491382,3351802.6188827655,618677.5691151413,-97.76593,30.292143,4
47436,152554786,3351752.4452686575,618813.4491281712,-97.764523,30.291677,3
47437,152554806,3351835.600687748,618866.7935060991,-97.763959,30.292422,3
47438,152387799,3351950.646595144,618830.6935303122,-97.7643213,30.2934635,3
47439,6865809526,3351962.561584834,618799.0921606079,-97.7646485,30.2935741,3
47440,152554809,3351935.728596994,618883.7384928862,-97.7637715,30.2933237,4
47441,152387966,3347137.7516832454,636684.5470431199,-97.5793356,30.24816,3
47442,152467512,3347554.320224258,637016.513852634,-97.5758319,30.2518806,3
47443,1945919025,3347232.2958841915,637404.230309368,-97.571845,30.2489316,3
47444,152391597,3347057.930101432,636331.7573744517,-97.5830118,30.2474796,4
47445,152387977,3341214.3323248564,620734.4605280457,-97.7457596,30.196411,3
47447,152387980,3341062.889601361,620731.0156263502,-97.7458127,30.195045,3
47450,152388114,3348045.567052,623158.6673840013,-97.7197829,30.2577994,3
47451,152388117,3348004.007328314,623265.4028707959,-97.7186785,30.2574136,3
47453,152415957,3348017.090316071,623147.6723738208,-97.7199005,30.2575436,3
47454,152388119,3347934.880190404,623446.5800894446,-97.7168037,30.2567715,3
47455,152498808,3348057.9315420818,623285.1074712321,-97.7184674,30.2578981,4
47457,152570543,3347864.380606071,623247.5875261906,-97.71888,30.2561557,4
47459,152388263,3334435.9656834607,617143.8689695771,-97.7838041,30.1356057,3
47460,152445850,3334340.772067806,617189.8931107003,-97.7833369,30.1347424,3
47461,152507396,3334267.1315270322,617080.5525392361,-97.78448,30.1340885,3
47462,152388340,3346203.5319074797,620133.658401147,-97.7514313,30.2414839,3
47463,152388342,3346035.148057936,620000.485215782,-97.7528343,30.2399779,3
47464,152488231,3346228.686731594,620084.6772249603,-97.7519374,30.2417157,3
47465,152488234,3346165.1201177947,620209.8086340547,-97.7506444,30.2411298,3
47466,9364209759,3346095.1734811617,620008.1419698603,-97.7527479,30.2405187,3
47467,152397946,3345902.773762039,619930.7198419627,-97.7535743,30.2387905,5
47468,152388369,3350111.8335465626,617198.9361047541,-97.7814912,30.2770325,3
47469,152388372,3350093.58655478,617132.4839727043,-97.782184,30.2768743,3
47470,152392661,3350184.852502725,617036.4603649273,-97.783172,30.277707,4
47471,152388382,3349974.335015996,617126.1813862745,-97.7822628,30.275799,3
47472,152437437,3349938.6346696895,617167.5941370302,-97.7818363,30.2754729,4
47473,152439413,3350107.5004674485,616976.576647127,-97.7838031,30.2770149,4
47474,152388406,3349942.8894426385,623786.6898083529,-97.7130328,30.274853,3
47475,152388407,3350054.009757391,623764.3913855393,-97.7132515,30.2758578,4
